id ,name,primary_type,secondary_type,hp,attack,defense,special_attack,special_defense,speed,evolution,is_baby,is_legendary,is_mythical,is_mega,generation,species
1008,Miraidon,Electric,Dragon,100,85,100,135,115,135,[],False,True,False,False,generation-ix,Miraidon
10268,Miraidon-Low-Power-Mode,Electric,Dragon,100,85,100,135,115,135,[],False,True,False,False,generation-ix,Miraidon
10269,Miraidon-Drive-Mode,Electric,Dragon,100,85,100,135,115,135,[],False,True,False,False,generation-ix,Miraidon
10270,Miraidon-Aquatic-Mode,Electric,Dragon,100,85,100,135,115,135,[],False,True,False,False,generation-ix,Miraidon
10271,Miraidon-Glide-Mode,Electric,Dragon,100,85,100,135,115,135,[],False,True,False,False,generation-ix,Miraidon
1009,Walking-Wake,Water,Dragon,99,83,91,125,83,109,[],False,False,False,False,generation-ix,Walking-Wake
1010,Iron-Leaves,Grass,Psychic,90,130,88,70,108,104,[],False,False,False,False,generation-ix,Iron-Leaves
1011,Dipplin,Grass,Dragon,80,80,110,95,80,40,['Hydrapple'],False,False,False,False,generation-ix,Dipplin
1012,Poltchageist,Grass,Ghost,40,45,45,74,54,50,['Sinistcha'],False,False,False,False,generation-ix,Poltchageist
1013,Sinistcha,Grass,Ghost,71,60,106,121,80,70,[],False,False,False,False,generation-ix,Sinistcha
1014,Okidogi,Poison,Fighting,88,128,115,58,86,80,[],False,True,False,False,generation-ix,Okidogi
1015,Munkidori,Poison,Psychic,88,75,66,130,90,106,[],False,True,False,False,generation-ix,Munkidori
1016,Fezandipiti,Poison,Fairy,88,91,82,70,125,99,[],False,True,False,False,generation-ix,Fezandipiti
1017,Ogerpon,Grass,,80,120,84,60,96,110,[],False,True,False,False,generation-ix,Ogerpon
10273,Ogerpon-Wellspring-Mask,Grass,Water,80,120,84,60,96,110,[],False,True,False,False,generation-ix,Ogerpon
10274,Ogerpon-Hearthflame-Mask,Grass,Fire,80,120,84,60,96,110,[],False,True,False,False,generation-ix,Ogerpon
10275,Ogerpon-Cornerstone-Mask,Grass,Rock,80,120,84,60,96,110,[],False,True,False,False,generation-ix,Ogerpon
1018,Archaludon,Steel,Dragon,90,105,130,125,65,85,[],False,False,False,False,generation-ix,Archaludon
1019,Hydrapple,Grass,Dragon,106,80,110,120,80,44,[],False,False,False,False,generation-ix,Hydrapple
1020,Gouging-Fire,Fire,Dragon,105,115,121,65,93,91,[],False,False,False,False,generation-ix,Gouging-Fire
1021,Raging-Bolt,Electric,Dragon,125,73,91,137,89,75,[],False,False,False,False,generation-ix,Raging-Bolt
1022,Iron-Boulder,Rock,Psychic,90,120,80,68,108,124,[],False,False,False,False,generation-ix,Iron-Boulder
1023,Iron-Crown,Steel,Psychic,90,72,100,122,108,98,[],False,False,False,False,generation-ix,Iron-Crown
1024,Terapagos,Normal,,90,65,85,65,85,60,[],False,True,False,False,generation-ix,Terapagos
10276,Terapagos-Terastal,Normal,,95,95,110,105,110,85,[],False,True,False,False,generation-ix,Terapagos
10277,Terapagos-Stellar,Normal,,160,105,110,130,110,85,[],False,True,False,False,generation-ix,Terapagos
1025,Pecharunt,Poison,Ghost,88,88,160,88,88,88,[],False,False,True,False,generation-ix,Pecharunt
